"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2009-06",98.20984,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2009-07",98.96712,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2009-08",99.64124,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2009-09",100.2109,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2009-10",100.6562,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2009-11",100.9812,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2009-12",101.203,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2010-01",101.3367,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2010-02",101.3979,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2010-03",101.3977,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2010-04",101.3522,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2010-05",101.3036,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.296,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2010-07",101.3509,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2010-08",101.4708,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2010-09",101.6318,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2010-10",101.7916,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2010-11",101.9129,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2010-12",101.9812,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2011-01",101.9947,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2011-02",101.9595,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2011-03",101.8816,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2011-04",101.7421,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2011-05",101.5293,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2011-06",101.2554,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2011-07",100.9536,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2011-08",100.6793,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2011-09",100.488,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2011-10",100.404,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2011-11",100.4164,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2011-12",100.4978,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2012-01",100.6005,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2012-02",100.6802,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2012-03",100.7071,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2012-04",100.675,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2012-05",100.6025,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2012-06",100.5346,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2012-07",100.5002,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2012-08",100.4974,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2012-09",100.5042,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2012-10",100.4898,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2012-11",100.4416,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2012-12",100.3538,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-01",100.2218,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-02",100.0568,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-03",99.87339,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-04",99.68172,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-05",99.49329,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-06",99.31577,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-07",99.17587,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-08",99.09103,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-09",99.0364,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-10",98.96919,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-11",98.88053,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2013-12",98.76693,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-01",98.62951,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-02",98.4898,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-03",98.36447,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-04",98.26191,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-05",98.19063,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-06",98.16925,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-07",98.1825,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-08",98.18265,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-09",98.13551,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-10",98.00931,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-11",97.79647,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2014-12",97.5069,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-01",97.17277,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-02",96.82679,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-03",96.50135,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-04",96.23639,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-05",96.03878,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-06",95.90511,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-07",95.83613,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-08",95.82049,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-09",95.85563,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-10",95.92215,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-11",95.98064,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2015-12",96.03445,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-01",96.11135,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-02",96.26318,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-03",96.51302,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-04",96.86326,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-05",97.30652,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-06",97.77422,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-07",98.27028,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-08",98.71134,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.04745,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-10",99.26296,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-11",99.37876,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2016-12",99.44537,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-01",99.51269,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-02",99.59349,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-03",99.6941,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-04",99.82388,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.002,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.2434,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.5752,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-08",100.9822,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-09",101.4207,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-10",101.828,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-11",102.1629,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2017-12",102.4219,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-01",102.6058,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-02",102.6921,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-03",102.6645,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-04",102.5294,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-05",102.3222,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-06",102.0994,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-07",101.9206,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-08",101.8023,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-09",101.756,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-10",101.8061,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-11",101.9325,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-12",102.0934,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-01",102.2522,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-02",102.3615,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-03",102.4225,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-04",102.4797,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-05",102.5683,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-06",102.7119,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-07",102.8934,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-08",103.087,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-09",103.273,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-10",103.4087,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-11",103.4448,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-12",103.3096,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-01",102.942,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-02",102.354,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-03",100.7995,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-04",93.61908,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-05",95.87894,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-06",100.2558,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-07",101.8719,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-08",102.5335,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-09",103.1797,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-10",103.7228,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-11",104.126,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-12",104.3709,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-01",104.4368,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-02",104.3844,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-03",104.3234,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-04",104.3334,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-05",104.3963,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-06",104.4253,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-07",104.2903,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-08",103.9368,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-09",103.3968,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-10",102.7546,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-11",102.0962,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-12",101.5061,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-01",101.0362,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-02",100.7128,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-03",100.5136,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-04",100.3922,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-05",100.2919,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-06",100.1976,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-07",100.1075,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-08",100.0253,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-09",99.90855,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-10",99.73636,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-11",99.51665,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-12",99.29966,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2023-01",99.12137,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2023-02",99.00165,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2023-03",98.94698,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2023-04",98.94387,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-01",96.14835,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-02",95.99632,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-03",95.87726,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-04",95.79459,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-05",95.7552,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-06",95.76812,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-07",95.82401,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-08",95.90746,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-09",96.0133,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-10",96.13369,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-11",96.256,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-12",96.38138,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-01",96.5229,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-02",96.71903,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-03",97.00574,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-04",97.37836,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-05",97.82072,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-06",98.29061,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-07",98.64882,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-08",98.98418,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-09",99.28086,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-10",99.53131,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-11",99.73116,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-12",99.87907,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-01",99.98952,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-02",100.0839,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-03",100.1783,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-04",100.2948,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-05",100.4433,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-06",100.6215,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-07",100.8045,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-08",100.9555,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-09",101.0524,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-10",101.1008,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-11",101.1335,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-12",101.195,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-01",101.3086,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-02",101.4715,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-03",101.6745,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-04",101.8973,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-05",102.1166,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-06",102.3207,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-07",102.5019,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-08",102.6513,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-09",102.7524,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-10",102.8155,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-11",102.8535,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-12",102.883,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-01",102.9126,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-02",103.0124,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-03",103.1391,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-04",103.3058,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-05",103.5098,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-06",103.7321,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-07",103.943,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-08",104.1174,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-09",104.2254,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-10",104.2502,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-11",104.1819,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-12",104.0259,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-01",103.7923,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-02",103.5191,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-03",103.2392,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-04",102.977,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-05",102.7387,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-06",102.5101,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-07",102.2625,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-08",101.9766,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-09",101.6632,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-10",101.3677,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-11",101.1296,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-12",100.9622,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-01",100.8737,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-02",100.8885,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-03",100.9761,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-04",101.0887,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-05",101.2076,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-06",101.3027,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-07",101.3595,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-08",101.3658,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-09",101.3118,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-10",101.1828,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-11",100.9763,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-12",100.6983,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-01",100.3576,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-02",99.95767,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-03",99.50602,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-04",99.02016,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-05",98.50216,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-06",97.95503,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-07",97.38152,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-08",96.81325,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-09",96.29842,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-10",95.84758,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-11",95.46809,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-12",95.15073,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-01",94.89095,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-02",94.69719,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-03",94.58117,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-04",94.53917,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-05",94.54601,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-06",94.58708,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-07",94.6835,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-08",94.83929,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-09",95.07896,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-10",95.39854,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-11",95.80011,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-12",96.27965,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-01",96.8179,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-02",97.40505,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-03",98.01206,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-04",98.62085,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-05",99.21149,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-06",99.74453,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-07",100.1854,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-08",100.5137,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-09",100.7122,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-10",100.7757,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-11",100.7241,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-12",100.5734,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-01",100.354,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-02",100.1092,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-03",99.86329,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-04",99.63525,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-05",99.42493,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-06",99.23452,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-07",99.07878,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-08",98.96293,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-09",98.86749,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-10",98.78255,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-11",98.71247,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-12",98.64462,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-01",98.57238,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-02",98.48656,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-03",98.3913,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-04",98.29043,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-05",98.19987,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-06",98.12584,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-07",98.08095,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-08",98.09061,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-09",98.16469,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-10",98.30273,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-11",98.48698,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-12",98.7014,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-01",98.92237,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-02",99.13447,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-03",99.34657,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-04",99.56602,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-05",99.79068,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.0137,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.2217,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.4134,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.599,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-10",100.8002,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-11",101.0255,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-12",101.2696,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-01",101.5286,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-02",101.7932,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-03",102.0501,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-04",102.2844,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-05",102.4923,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-06",102.6757,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-07",102.8433,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-08",103.0031,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-09",103.1604,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-10",103.311,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-11",103.4281,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-12",103.4826,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-01",103.4676,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-02",103.3979,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-03",103.2955,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-04",103.1863,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-05",103.0968,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-06",103.0419,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-07",103.0294,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-08",103.0697,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-09",103.1648,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-10",103.3,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-11",103.4412,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-12",103.5617,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-01",103.6476,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-02",103.6739,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-03",103.6178,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-04",103.4721,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-05",103.2521,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-06",102.9832,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-07",102.6882,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-08",102.3907,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-09",102.1138,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-10",101.8724,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-11",101.6647,
