"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.4846,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-01",101.0587,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.4525,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-03",102.6688,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-04",103.4634,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-05",102.9072,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-06",102.024,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.4808,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.8624,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-09",102.739,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.8921,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.8248,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.6117,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-01",102.4868,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-02",102.6223,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.5148,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-04",104.112,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-05",103.5259,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.6072,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.0118,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.0784,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.3815,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.2724,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.4002,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.3022,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.1867,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-02",102.9441,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-03",104.265,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-04",104.2303,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-05",102.3326,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.2051,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-07",98.39614,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-08",97.36745,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-09",96.17681,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-10",93.50677,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-11",91.28682,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-12",91.6319,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",94.02534,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",97.05807,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",99.59573,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",100.9591,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-05",101.3393,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-06",101.3894,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-07",101.4968,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-08",101.8206,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-09",102.2702,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-10",102.7901,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-11",103.1703,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-12",103.3082,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-01",102.8287,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-02",102.1614,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-03",102.3262,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-04",102.2999,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-05",101.544,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.5518,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0409,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.3829,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-09",101.3319,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-10",102.1174,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-11",102.3188,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.8612,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.2486,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.8923,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.8553,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.6004,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.0694,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-06",99.50392,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.19461,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.09155,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-09",98.93977,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-10",98.55602,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-11",98.2411,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-12",98.46883,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-01",98.98519,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.70957,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.3921,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.3233,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.47559,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-06",98.74572,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-07",98.28377,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.04951,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-09",98.18751,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.47973,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.72864,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.81234,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.78306,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-02",98.78339,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-03",98.90199,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-04",98.91258,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.85023,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-06",98.74014,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-07",98.83373,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.1108,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.35962,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.50777,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.46022,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.21161,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-01",98.89387,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-02",98.67743,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-03",98.65476,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-04",98.79626,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.05981,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.33605,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-07",99.53229,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-08",99.46986,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-09",99.29588,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-10",99.02454,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-11",98.71108,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-12",98.46269,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-01",98.31767,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-02",98.32014,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-03",98.40459,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-04",98.48019,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-05",98.52001,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-06",98.48551,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-07",98.37349,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-08",98.2506,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-09",98.1917,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-10",98.1422,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-11",98.06378,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-12",97.98396,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-01",97.90075,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-02",97.9494,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-03",98.22503,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-04",98.3866,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-05",98.42345,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-06",98.4068,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-07",98.45298,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-08",98.65319,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-09",98.94051,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.32388,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.60078,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.66864,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.68211,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.72468,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.7084,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-04",99.59183,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-05",99.56995,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-06",99.66978,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-07",99.77212,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-08",99.94606,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-09",100.0861,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-10",99.99853,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-11",99.86974,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.65865,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.39929,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.23824,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.43343,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.64676,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.79102,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.72976,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.56719,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.36211,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-09",99.02994,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-10",98.63461,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.28656,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.01702,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-01",97.95232,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.06239,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.31234,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.29179,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.09393,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-06",97.9887,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.01277,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.07469,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.19143,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.25272,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.16488,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-12",97.35526,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",95.64173,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",94.04227,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.31481,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",98.13812,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",98.99473,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",99.30544,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",99.39912,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.46245,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.61993,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.78374,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-11",99.93047,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-12",99.85046,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.60896,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.45248,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-03",99.52924,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-04",99.43772,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-05",99.27884,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-06",99.0528,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-07",98.73103,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-08",98.39548,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-09",98.12613,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-10",98.07597,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-11",98.3062,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-12",98.48899,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-01",98.45884,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-02",98.20348,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-03",97.72031,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-04",97.35864,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-05",97.69495,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-06",98.07082,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-07",98.16718,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-08",98.14957,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-09",97.96374,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-10",97.44024,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-11",96.91441,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-12",96.96828,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2023-01",97.91428,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2023-02",98.87297,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.51919,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1997-07",103.9073,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1997-08",104.5912,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1997-09",105.1274,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1997-10",105.0276,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1997-11",104.4002,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1997-12",103.0434,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1998-01",100.9249,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1998-02",99.68638,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1998-03",99.35952,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1998-04",99.45762,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1998-05",99.74421,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1998-06",100.0614,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1998-07",100.2886,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1998-08",100.075,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1998-09",99.59382,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1998-10",99.06906,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.49502,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1998-12",97.9648,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1999-01",97.53222,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1999-02",97.47193,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1999-03",97.50878,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1999-04",97.66389,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1999-05",97.70216,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1999-06",97.86109,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1999-07",98.27234,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1999-08",98.70456,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1999-09",98.91335,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1999-10",99.01937,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1999-11",99.22585,
"POL","BCI","AMPLITUD","LTRENDIDX","M","1999-12",99.51617,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2000-01",99.59469,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2000-02",99.60316,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2000-03",99.74757,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2000-04",99.9705,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2000-05",100.1504,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2000-06",100.2225,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2000-07",100.2935,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2000-08",100.3731,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2000-09",100.2049,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2000-10",99.89868,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2000-11",99.60745,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2000-12",99.26913,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2001-01",98.89761,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2001-02",98.57738,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2001-03",98.34392,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2001-04",98.13561,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2001-05",97.92901,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2001-06",97.75067,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2001-07",97.58911,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2001-08",97.49948,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2001-09",97.44592,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2001-10",97.4157,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2001-11",97.37463,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2001-12",97.32177,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2002-01",97.28145,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2002-02",97.35609,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2002-03",97.71739,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2002-04",98.11435,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2002-05",98.27305,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2002-06",98.16276,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2002-07",98.15643,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2002-08",98.4043,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2002-09",98.79121,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2002-10",99.13061,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2002-11",99.34247,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2002-12",99.40853,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.40599,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.34323,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.21146,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.09659,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2003-05",99.11454,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2003-06",99.2806,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2003-07",99.516,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2003-08",99.80108,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2003-09",99.96445,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2003-10",100.1346,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2003-11",100.1835,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.2442,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2004-01",100.269,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.3369,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.5309,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.7225,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2004-05",100.7952,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2004-06",100.8458,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2004-07",100.8413,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2004-08",100.7653,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2004-09",100.794,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.7833,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.7058,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.5397,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.3212,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.2122,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.1056,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.0773,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.1251,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.1967,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.2649,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.4029,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2005-09",100.5937,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2005-10",100.6166,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2005-11",100.6175,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.6195,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.5218,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2006-02",100.4419,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2006-03",100.5182,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2006-04",100.7201,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.066,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.4466,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.7938,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2006-08",102.0448,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2006-09",102.2607,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.4739,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.6199,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.6182,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2007-01",102.4479,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2007-02",102.3697,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2007-03",102.483,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2007-04",102.6563,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.8071,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.8513,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.7487,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.5814,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.4851,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.4719,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.5027,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.5737,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.6364,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-02",102.6008,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-03",102.4685,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-04",102.2216,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-05",101.9789,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-06",101.7277,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-07",101.4189,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-08",101.0955,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-09",100.6611,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-10",100.0068,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-11",99.07767,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-12",97.98637,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-01",96.93577,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-02",96.25434,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.14535,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.45971,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.90324,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-06",97.33616,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.79609,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.35983,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.83071,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-10",99.10798,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-11",99.23153,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-12",99.30113,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.47561,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.68227,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.85984,
